,Vehicle ID,Year,Class,Drive,Transmission,Engine Cylinders,Engine Displacement,Turbocharger,Supercharger,Fuel Type,Fuel Economy Score,Gasoline/Electricity Blended
32859,32880,2013,Minicompact Cars,Front-Wheel Drive,Automatic (S6),4,1.6,1,0,Premium,8,FALSE
32860,32881,2013,Minicompact Cars,Front-Wheel Drive,Manual 6-Speed,4,1.6,1,0,Premium,8,FALSE
32861,32900,2013,Subcompact Cars,Front-Wheel Drive,Automatic (S6),4,1.6,1,0,Premium,8,FALSE
32862,32901,2013,Subcompact Cars,Front-Wheel Drive,Manual 6-Speed,4,1.6,1,0,Premium,8,FALSE
32863,32882,2013,Minicompact Cars,Front-Wheel Drive,Automatic (S6),4,1.6,1,0,Premium,8,FALSE
32864,32883,2013,Minicompact Cars,Front-Wheel Drive,Manual 6-Speed,4,1.6,1,0,Premium,8,FALSE
32865,32868,2013,Two Seaters,Front-Wheel Drive,Automatic (S6),4,1.6,1,0,Premium,8,FALSE
32866,32869,2013,Two Seaters,Front-Wheel Drive,Manual 6-Speed,4,1.6,1,0,Premium,8,FALSE
32867,33468,2013,Two Seaters,Front-Wheel Drive,Manual 6-Speed,4,1.6,1,0,Premium,8,FALSE
32868,32870,2013,Two Seaters,Front-Wheel Drive,Automatic (S6),4,1.6,1,0,Premium,8,FALSE
32869,32871,2013,Two Seaters,Front-Wheel Drive,Manual 6-Speed,4,1.6,1,0,Premium,8,FALSE
32870,33358,2013,Subcompact Cars,Rear-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
32871,32946,2013,Compact Cars,All-Wheel Drive,Auto(AM6),4,2,1,0,Premium,5,FALSE
32872,32943,2013,Compact Cars,Front-Wheel Drive,Auto(AV-S6),4,2,0,0,Regular,8,FALSE
32873,32945,2013,Compact Cars,Front-Wheel Drive,Auto(AV-S6),4,2.4,0,0,Regular,7,FALSE
32874,32942,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,2,0,0,Regular,7,FALSE
32875,32944,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,2.4,0,0,Regular,7,FALSE
32876,32947,2013,Compact Cars,All-Wheel Drive,Auto(AV-S6),4,2.4,0,0,Regular,6,FALSE
32877,32949,2013,Compact Cars,All-Wheel Drive,Auto(AM6),4,2,1,0,Premium,4,FALSE
32878,32948,2013,Compact Cars,All-Wheel Drive,Manual 5-Speed,4,2,1,0,Premium,4,FALSE
32879,33011,2013,Small Station Wagons,Front-Wheel Drive,Auto(AV-S6),4,2,0,0,Regular,7,FALSE
32880,33012,2013,Small Station Wagons,Front-Wheel Drive,Auto(AV-S6),4,2.4,0,0,Regular,6,FALSE
32881,33229,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Auto(AV-S6),4,2.4,0,0,Regular,6,FALSE
32882,33230,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,3,0,0,Premium,5,FALSE
32883,33240,2013,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Auto(AV-S6),4,2.4,0,0,Regular,6,FALSE
32884,33241,2013,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic (S6),6,3,0,0,Premium,5,FALSE
32885,33126,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Auto(AV-S6),4,2,0,0,Regular,7,FALSE
32886,33125,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Manual 5-Speed,4,2,0,0,Regular,7,FALSE
32887,33129,2013,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Auto(AV-S6),4,2,0,0,Regular,7,FALSE
32888,32666,2013,Two Seaters,Rear-Wheel Drive,Automatic (S7),6,3.7,0,0,Premium,5,FALSE
32889,32667,2013,Two Seaters,Rear-Wheel Drive,Manual 6-Speed,6,3.7,0,0,Premium,5,FALSE
32890,32668,2013,Two Seaters,Rear-Wheel Drive,Automatic (S7),6,3.7,0,0,Premium,5,FALSE
32891,32669,2013,Two Seaters,Rear-Wheel Drive,Manual 6-Speed,6,3.7,0,0,Premium,5,FALSE
32892,32611,2013,Midsize Cars,Front-Wheel Drive,Auto(AV-S6),4,2.5,0,0,Regular,8,FALSE
32893,32612,2013,Midsize Cars,Front-Wheel Drive,Auto(AV-S6),6,3.5,0,0,Regular,6,FALSE
32894,33047,2013,Subcompact Cars,Front-Wheel Drive,Auto(AV-S6),4,2.5,0,0,Regular,7,FALSE
32895,33247,2013,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 5-Speed,8,5.6,0,0,Regular,3,FALSE
32896,33248,2013,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 5-Speed,8,5.6,0,0,Gasoline or E85,3,FALSE
32897,33258,2013,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 5-Speed,8,5.6,0,0,Regular,2,FALSE
32898,33259,2013,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 5-Speed,8,5.6,0,0,Gasoline or E85,2,FALSE
32899,33329,2013,Small Station Wagons,Front-Wheel Drive,Automatic (variable gear ratios),4,1.8,0,0,Regular,7,FALSE
32900,33330,2013,Small Station Wagons,Front-Wheel Drive,Manual 6-Speed,4,1.8,0,0,Regular,7,FALSE
32901,33418,2013,Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,4,2.5,0,0,Regular,4,FALSE
32902,33420,2013,Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,4,0,0,Regular,4,FALSE
32903,33419,2013,Small Pickup Trucks 2WD,Rear-Wheel Drive,Manual 5-Speed,4,2.5,0,0,Regular,5,FALSE
32904,33421,2013,Small Pickup Trucks 2WD,Rear-Wheel Drive,Manual 6-Speed,6,4,0,0,Regular,4,FALSE
32905,33422,2013,Small Pickup Trucks 4WD,4-Wheel Drive,Automatic 5-Speed,6,4,0,0,Regular,4,FALSE
32906,33423,2013,Small Pickup Trucks 4WD,4-Wheel Drive,Manual 6-Speed,6,4,0,0,Regular,4,FALSE
32907,32204,2013,Subcompact Cars,All-Wheel Drive,Auto(AM6),6,3.8,1,0,Premium,4,FALSE
32908,33179,2013,Small Station Wagons,Front-Wheel Drive,Auto(AV-S6),4,1.6,1,0,Premium,8,FALSE
32909,33180,2013,Small Station Wagons,Front-Wheel Drive,Manual 6-Speed,4,1.6,1,0,Premium,7,FALSE
32910,33181,2013,Small Station Wagons,All-Wheel Drive,Auto(AV-S6),4,1.6,1,0,Premium,7,FALSE
32911,33558,2013,Midsize Cars,Front-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
32912,33175,2013,Midsize Cars,Front-Wheel Drive,Auto(AV-S6),6,3.5,0,0,Premium,5,FALSE
32913,33334,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (variable gear ratios),6,3.5,0,0,Regular,5,FALSE
32914,33394,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (variable gear ratios),6,3.5,0,0,Premium,4,FALSE
32915,33332,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (variable gear ratios),6,3.5,0,0,Regular,5,FALSE
32916,33532,2013,"Vans, Cargo Type",Front-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular,6,FALSE
32917,33354,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (variable gear ratios),6,3.5,0,0,Regular,5,FALSE
32918,33356,2013,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic (variable gear ratios),6,3.5,0,0,Regular,5,FALSE
32919,33225,2013,Minivan - 2WD,Front-Wheel Drive,Automatic (variable gear ratios),6,3.5,0,0,Regular,5,FALSE
32920,32845,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (variable gear ratios),4,2.5,0,0,Regular,6,FALSE
32921,32829,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (variable gear ratios),4,2.5,0,0,Regular,6,FALSE
32922,33346,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,1.8,0,0,Regular,9,FALSE
32923,33347,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,1.8,0,0,Regular,8,FALSE
32924,33345,2013,Midsize Cars,Front-Wheel Drive,Manual 6-Speed,4,1.8,0,0,Regular,8,FALSE
32925,33415,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,1.8,0,0,Regular,9,FALSE
32926,33189,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,8,5.6,0,0,Regular,3,FALSE
32927,33190,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,8,5.6,0,0,Gasoline or E85,3,FALSE
32928,33205,2013,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 5-Speed,8,5.6,0,0,Regular,2,FALSE
32929,33206,2013,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 5-Speed,8,5.6,0,0,Gasoline or E85,2,FALSE
32930,33266,2013,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,1.6,0,0,Regular,9,FALSE
32931,33268,2013,Compact Cars,Front-Wheel Drive,Automatic 4-Speed,4,1.6,0,0,Regular,8,FALSE
32932,33267,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,1.6,0,0,Regular,8,FALSE
32933,33424,2013,Small Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,4,0,0,Regular,4,FALSE
32934,33426,2013,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 5-Speed,6,4,0,0,Regular,4,FALSE
32935,33427,2013,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Manual 6-Speed,6,4,0,0,Regular,4,FALSE
32936,32376,2013,Minicompact Cars,Rear-Wheel Drive,Auto(AM-S7),6,3.4,0,0,Premium,6,FALSE
32937,32375,2013,Minicompact Cars,Rear-Wheel Drive,Manual 7-Speed,6,3.4,0,0,Premium,5,FALSE
32938,32384,2013,Minicompact Cars,4-Wheel Drive,Auto(AM-S7),6,3.4,0,0,Premium,6,FALSE
32939,32383,2013,Minicompact Cars,4-Wheel Drive,Manual 7-Speed,6,3.4,0,0,Premium,5,FALSE
32940,32386,2013,Minicompact Cars,4-Wheel Drive,Auto(AM-S7),6,3.4,0,0,Premium,5,FALSE
32941,32385,2013,Minicompact Cars,4-Wheel Drive,Manual 7-Speed,6,3.4,0,0,Premium,5,FALSE
32942,32388,2013,Minicompact Cars,4-Wheel Drive,Auto(AM-S7),6,3.8,0,0,Premium,5,FALSE
32943,32387,2013,Minicompact Cars,4-Wheel Drive,Manual 7-Speed,6,3.8,0,0,Premium,5,FALSE
32944,32390,2013,Minicompact Cars,4-Wheel Drive,Auto(AM-S7),6,3.8,0,0,Premium,5,FALSE
32945,32389,2013,Minicompact Cars,4-Wheel Drive,Manual 7-Speed,6,3.8,0,0,Premium,5,FALSE
32946,32378,2013,Minicompact Cars,Rear-Wheel Drive,Auto(AM-S7),6,3.4,0,0,Premium,6,FALSE
32947,32377,2013,Minicompact Cars,Rear-Wheel Drive,Manual 7-Speed,6,3.4,0,0,Premium,5,FALSE
32948,32380,2013,Minicompact Cars,Rear-Wheel Drive,Auto(AM-S7),6,3.8,0,0,Premium,5,FALSE
32949,32379,2013,Minicompact Cars,Rear-Wheel Drive,Manual 7-Speed,6,3.8,0,0,Premium,5,FALSE
32950,32382,2013,Minicompact Cars,Rear-Wheel Drive,Auto(AM-S7),6,3.8,0,0,Premium,5,FALSE
32951,32381,2013,Minicompact Cars,Rear-Wheel Drive,Manual 7-Speed,6,3.8,0,0,Premium,5,FALSE
32952,32519,2013,Minicompact Cars,Rear-Wheel Drive,Automatic 7-Speed,6,3.8,1,0,Premium,4,FALSE
32953,32523,2013,Minicompact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3.8,1,0,Premium,4,FALSE
32954,32520,2013,Minicompact Cars,Rear-Wheel Drive,Automatic 7-Speed,6,3.8,1,0,Premium,4,FALSE
32955,32524,2013,Minicompact Cars,Rear-Wheel Drive,Manual 6-Speed,6,3.8,1,0,Premium,4,FALSE
32956,32521,2013,Minicompact Cars,Rear-Wheel Drive,Automatic 7-Speed,6,3.8,1,0,Premium,4,FALSE
32957,32522,2013,Minicompact Cars,Rear-Wheel Drive,Automatic 7-Speed,6,3.8,1,0,Premium,4,FALSE
32958,32374,2013,Two Seaters,Rear-Wheel Drive,Auto(AM-S7),6,2.7,0,0,Premium,7,FALSE
32959,32373,2013,Two Seaters,Rear-Wheel Drive,Manual 6-Speed,6,2.7,0,0,Premium,6,FALSE
32960,32518,2013,Two Seaters,Rear-Wheel Drive,Auto(AM-S7),6,3.4,0,0,Premium,6,FALSE
32961,32517,2013,Two Seaters,Rear-Wheel Drive,Manual 6-Speed,6,3.4,0,0,Premium,6,FALSE
32962,32735,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),6,3.6,0,0,Premium,4,FALSE
32963,32736,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Manual 6-Speed,6,3.6,0,0,Premium,4,FALSE
32964,32449,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 8-Speed,8,4.8,0,0,Premium,4,FALSE
32965,32448,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 8-Speed,8,4.8,0,0,Premium,4,FALSE
32966,32813,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 8-Speed,6,3,0,1,Premium,5,FALSE
32967,32550,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 8-Speed,8,4.8,1,0,Premium,4,FALSE
32968,32408,2013,Large Cars,Rear-Wheel Drive,Automatic 7-Speed,6,3.6,0,0,Premium,5,FALSE
32969,32409,2013,Large Cars,4-Wheel Drive,Automatic 7-Speed,6,3.6,0,0,Premium,5,FALSE
32970,32312,2013,Large Cars,All-Wheel Drive,Automatic 7-Speed,8,4.8,0,0,Premium,4,FALSE
32971,32260,2013,Large Cars,All-Wheel Drive,Automatic 7-Speed,8,4.8,0,0,Premium,4,FALSE
32972,32313,2013,Large Cars,Rear-Wheel Drive,Automatic 7-Speed,8,4.8,0,0,Premium,4,FALSE
32973,32798,2013,Large Cars,Rear-Wheel Drive,Automatic 8-Speed,6,3,0,1,Premium,6,FALSE
32974,32728,2013,Large Cars,All-Wheel Drive,Automatic 7-Speed,8,4.8,1,0,Premium,4,FALSE
32975,32729,2013,Large Cars,All-Wheel Drive,Automatic 7-Speed,8,4.8,1,0,Premium,4,FALSE
32976,33191,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,4.7,0,0,Gasoline or E85,3,FALSE
32977,33192,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,5.7,0,0,Midgrade,3,FALSE
32978,33193,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32979,33352,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Regular,5,FALSE
32980,34244,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 8-Speed,8,5.7,0,0,Midgrade,4,FALSE
32981,33207,2013,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,4.7,0,0,Gasoline or E85,3,FALSE
32982,33208,2013,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,5.7,0,0,Midgrade,3,FALSE
32983,33209,2013,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Gasoline or E85,4,FALSE
32984,33474,2013,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 8-Speed,8,5.7,0,0,Midgrade,4,FALSE
32985,33353,2013,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 8-Speed,6,3.6,0,0,Regular,5,FALSE
32986,32811,2013,Minivan - 2WD,Front-Wheel Drive,Automatic 6-Speed,6,3.6,0,0,Gasoline or E85,5,FALSE
32987,33106,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),12,6.6,1,0,Premium,3,FALSE
32988,33107,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),12,6.6,1,0,Premium,3,FALSE
32989,32799,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),12,6.7,0,0,Premium,2,FALSE
32990,32785,2013,Compact Cars,Rear-Wheel Drive,Automatic (S8),12,6.7,0,0,Premium,2,FALSE
32991,32784,2013,Compact Cars,Rear-Wheel Drive,Automatic (S8),12,6.7,0,0,Premium,2,FALSE
32992,32800,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),12,6.7,0,0,Premium,2,FALSE
32993,32569,2013,Subcompact Cars,Rear-Wheel Drive,Automatic 6-Speed,8,5,0,1,Premium,4,FALSE
32994,32568,2013,Subcompact Cars,Rear-Wheel Drive,Manual 6-Speed,8,5,0,1,Premium,4,FALSE
32995,32308,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),4,2,0,0,Premium,7,FALSE
32996,32309,2013,Minicompact Cars,Rear-Wheel Drive,Manual 6-Speed,4,2,0,0,Premium,6,FALSE
32997,32884,2013,Minicompact Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,1.3,0,0,Regular,9,FALSE
32998,33307,2013,Minicompact Cars,Front-Wheel Drive,Automatic (variable gear ratios),6,3,0,0,Electricity,10,FALSE
32999,32531,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),4,2.5,0,0,Regular,7,FALSE
33000,32530,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2.5,0,0,Regular,7,FALSE
33001,33417,2013,Small Station Wagons,Front-Wheel Drive,Automatic (S4),4,2.4,0,0,Regular,6,FALSE
33002,33416,2013,Small Station Wagons,Front-Wheel Drive,Manual 5-Speed,4,2.4,0,0,Regular,6,FALSE
33003,33144,2013,Subcompact Cars,Front-Wheel Drive,Automatic 4-Speed,4,1.8,0,0,Regular,8,FALSE
33004,33145,2013,Subcompact Cars,Front-Wheel Drive,Manual 5-Speed,4,1.8,0,0,Regular,8,FALSE
33005,32358,2013,Two Seaters,Rear-Wheel Drive,Auto(AM5),3,1,0,0,Premium,9,FALSE
33006,32357,2013,Two Seaters,Rear-Wheel Drive,Auto(AM5),3,1,0,0,Premium,9,FALSE
33007,33305,2013,Two Seaters,Rear-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
33008,33306,2013,Two Seaters,Rear-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
33009,33534,2013,Two Seaters,Rear-Wheel Drive,Manual 6-Speed,10,8.4,0,0,Premium,3,FALSE
33010,32310,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),4,2,0,0,Premium,7,FALSE
33011,32311,2013,Minicompact Cars,Rear-Wheel Drive,Manual 6-Speed,4,2,0,0,Premium,6,FALSE
33012,32464,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S4),4,2.5,0,0,Regular,6,FALSE
33013,32465,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S4),4,2.5,1,0,Premium,5,FALSE
33014,32463,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Manual 5-Speed,4,2.5,0,0,Regular,6,FALSE
33015,32532,2013,Compact Cars,All-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular,8,FALSE
33016,32533,2013,Compact Cars,All-Wheel Drive,Manual 5-Speed,4,2.5,1,0,Premium,5,FALSE
33017,32585,2013,Compact Cars,All-Wheel Drive,Manual 5-Speed,4,2,0,0,Regular,7,FALSE
33018,32534,2013,Compact Cars,All-Wheel Drive,Manual 6-Speed,4,2.5,1,0,Premium,4,FALSE
33019,32547,2013,Small Station Wagons,All-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular,8,FALSE
33020,32548,2013,Small Station Wagons,All-Wheel Drive,Manual 5-Speed,4,2.5,1,0,Premium,5,FALSE
33021,32625,2013,Small Station Wagons,All-Wheel Drive,Manual 5-Speed,4,2,0,0,Regular,7,FALSE
33022,32549,2013,Small Station Wagons,All-Wheel Drive,Manual 6-Speed,4,2.5,1,0,Premium,4,FALSE
33023,32497,2013,Midsize Cars,All-Wheel Drive,Automatic (S5),6,3.6,0,0,Regular,5,FALSE
33024,32496,2013,Midsize Cars,All-Wheel Drive,Automatic (variable gear ratios),4,2.5,0,0,Regular,7,FALSE
33025,32495,2013,Midsize Cars,All-Wheel Drive,Manual 6-Speed,4,2.5,0,0,Regular,6,FALSE
33026,32510,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S5),6,3.6,0,0,Regular,5,FALSE
33027,32509,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (variable gear ratios),4,2.5,0,0,Regular,7,FALSE
33028,32508,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Manual 6-Speed,4,2.5,0,0,Regular,6,FALSE
33029,32749,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S5),6,3.6,0,0,Regular,4,FALSE
33030,32641,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular,7,FALSE
33031,32640,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Manual 5-Speed,4,2,0,0,Regular,7,FALSE
33032,33128,2013,Small Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 4-Speed,4,2.4,0,0,Regular,5,FALSE
33033,33127,2013,Small Sport Utility Vehicle 2WD,Rear-Wheel Drive,Manual 5-Speed,4,2.4,0,0,Regular,5,FALSE
33034,33130,2013,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 4-Speed,4,2.4,0,0,Regular,5,FALSE
33035,33066,2013,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,2.4,0,0,Regular,7,FALSE
33036,33068,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2.4,0,0,Regular,6,FALSE
33037,33070,2013,Compact Cars,All-Wheel Drive,Automatic (variable gear ratios),4,2.4,0,0,Regular,6,FALSE
33038,33067,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2.4,0,0,Regular,6,FALSE
33039,33069,2013,Compact Cars,All-Wheel Drive,Automatic (variable gear ratios),4,2.4,0,0,Regular,6,FALSE
33040,33051,2013,Subcompact Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular,7,FALSE
33041,33050,2013,Subcompact Cars,Front-Wheel Drive,Manual 6-Speed,4,2,0,0,Regular,6,FALSE
33042,33049,2013,Subcompact Cars,All-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular,6,FALSE
33043,33048,2013,Subcompact Cars,All-Wheel Drive,Manual 6-Speed,4,2,0,0,Regular,6,FALSE
33044,33063,2013,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular,7,FALSE
33045,33062,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2,0,0,Regular,7,FALSE
33046,33065,2013,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,2,0,0,Regular,7,FALSE
33047,33064,2013,Compact Cars,Front-Wheel Drive,Manual 6-Speed,4,2,0,0,Regular,7,FALSE
33048,33612,2013,Large Cars,Rear-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
33049,33367,2013,Large Cars,Rear-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
33050,33368,2013,Large Cars,Rear-Wheel Drive,Automatic (A1),6,3,0,0,Electricity,10,FALSE
33051,33249,2013,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic (S5),6,4,0,0,Regular,4,FALSE
33052,33261,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S5),6,4,0,0,Regular,4,FALSE
33053,33262,2013,Standard Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Automatic (S5),6,4,0,0,Regular,4,FALSE
33054,33348,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,6,FALSE
33055,33376,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,6,FALSE
33056,33373,2013,Midsize Cars,Front-Wheel Drive,Auto(AV-S6),4,2.5,0,0,Regular,10,FALSE
33057,33372,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),4,2.5,0,0,Regular,7,FALSE
33058,33377,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),6,3.5,0,0,Regular,6,FALSE
33059,33374,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,2.5,0,0,Regular,10,FALSE
33060,33375,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,2.5,0,0,Regular,10,FALSE
33061,32950,2013,Compact Cars,Front-Wheel Drive,Automatic 4-Speed,4,1.8,0,0,Regular,8,FALSE
33062,32951,2013,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,1.8,0,0,Regular,8,FALSE
33063,33233,2013,Small Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,4,0,0,Regular,4,FALSE
33064,33244,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Manual 6-Speed,6,4,0,0,Regular,3,FALSE
33065,33243,2013,Small Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Automatic 5-Speed,6,4,0,0,Regular,4,FALSE
33066,33232,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S5),6,3.5,0,0,Regular,5,FALSE
33067,33231,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,2.7,0,0,Regular,5,FALSE
33068,33242,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S5),6,3.5,0,0,Regular,4,FALSE
33069,33260,2013,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (variable gear ratios),6,3.5,0,0,Regular,7,FALSE
33070,32227,2013,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic (S6),8,5.7,0,0,Regular,3,FALSE
33071,33110,2013,Small Station Wagons,All-Wheel Drive,Automatic 4-Speed,4,2.4,0,0,Regular,5,FALSE
33072,33112,2013,Small Station Wagons,Front-Wheel Drive,Automatic (S5),4,2.4,0,0,Regular,6,FALSE
33073,33108,2013,Small Station Wagons,Front-Wheel Drive,Automatic 4-Speed,4,1.8,0,0,Regular,7,FALSE
33074,33109,2013,Small Station Wagons,Front-Wheel Drive,Manual 5-Speed,4,1.8,0,0,Regular,8,FALSE
33075,33111,2013,Small Station Wagons,Front-Wheel Drive,Manual 5-Speed,4,2.4,0,0,Regular,6,FALSE
33076,33324,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,1.8,0,0,Regular,10,FALSE
33077,33315,2013,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,1.5,0,0,Regular,10,FALSE
33078,33335,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,1.8,0,0,Regular Gas and Electricity,10,TRUE
33079,33331,2013,Midsize Station Wagons,Front-Wheel Drive,Automatic (variable gear ratios),4,1.8,0,0,Regular,10,FALSE
33080,33425,2013,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,2.5,0,0,Regular,7,FALSE
33081,33428,2013,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),4,2.5,0,0,Regular,6,FALSE
